Price ID,Company ID (Seller),Legal ID,Company Name,Product ID,Shift ID,Price (Arg Pesos),Date,Year,Flag Company ID
26137,6412,30678774495,OPESSA ROSARIO URQUIZA,6,2,157.5,2023-10-19,2023,2
26138,6412,30678774495,OPESSA ROSARIO URQUIZA,3,1,377,2023-10-23,2023,2
26139,6412,30678774495,OPESSA ROSARIO URQUIZA,3,2,377,2023-10-23,2023,2
26140,6412,30678774495,OPESSA ROSARIO URQUIZA,2,1,299,2023-10-23,2023,2
26141,6412,30678774495,OPESSA ROSARIO URQUIZA,2,2,299,2023-10-23,2023,2
26142,1161,30678774495,OPESSA,19,1,305,2023-10-23,2023,2
26143,1161,30678774495,OPESSA,19,2,305,2023-10-23,2023,2
26144,1161,30678774495,OPESSA,21,1,393,2023-10-23,2023,2
26145,1161,30678774495,OPESSA,21,2,393,2023-10-23,2023,2
26146,1161,30678774495,OPESSA,6,1,146.9,2023-10-27,2023,2
26147,1161,30678774495,OPESSA,6,2,146.9,2023-10-27,2023,2
26148,1161,30678774495,OPESSA,3,1,360,2023-10-23,2023,2
26149,1161,30678774495,OPESSA,3,2,360,2023-10-23,2023,2
26150,1161,30678774495,OPESSA,2,1,285,2023-10-23,2023,2
26151,1161,30678774495,OPESSA,2,2,285,2023-10-23,2023,2
26152,1157,30678774495,OPESSA,19,1,330,2023-10-23,2023,2
26153,1157,30678774495,OPESSA,19,2,330,2023-10-23,2023,2
26154,1157,30678774495,OPESSA,21,1,431,2023-10-23,2023,2
26155,1157,30678774495,OPESSA,21,2,431,2023-10-23,2023,2
26156,1157,30678774495,OPESSA,3,1,383,2023-10-23,2023,2
26157,1157,30678774495,OPESSA,3,2,383,2023-10-23,2023,2
26158,1157,30678774495,OPESSA,2,1,303,2023-10-23,2023,2
26159,1157,30678774495,OPESSA,2,2,303,2023-10-23,2023,2
26160,955,30678774495,OPESSA,19,1,305,2023-10-23,2023,2
26161,955,30678774495,OPESSA,19,2,305,2023-10-23,2023,2
26162,955,30678774495,OPESSA,21,1,393,2023-10-23,2023,2
26163,955,30678774495,OPESSA,21,2,393,2023-10-23,2023,2
26164,955,30678774495,OPESSA,6,1,146.9,2023-10-27,2023,2
26165,955,30678774495,OPESSA,6,2,146.9,2023-10-27,2023,2
26166,955,30678774495,OPESSA,3,1,360,2023-10-23,2023,2
26167,955,30678774495,OPESSA,3,2,360,2023-10-23,2023,2
26168,955,30678774495,OPESSA,2,1,285,2023-10-23,2023,2
26169,955,30678774495,OPESSA,2,2,285,2023-10-23,2023,2
26170,6179,30678774495,OPESSA,19,1,330,2023-10-23,2023,2
26171,6179,30678774495,OPESSA,19,2,330,2023-10-23,2023,2
26172,6179,30678774495,OPESSA,21,1,431,2023-10-23,2023,2
26173,6179,30678774495,OPESSA,21,2,431,2023-10-23,2023,2
26174,6179,30678774495,OPESSA,6,1,169.8,2023-09-27,2023,2
26175,6179,30678774495,OPESSA,6,2,169.8,2023-09-27,2023,2
26176,6179,30678774495,OPESSA,3,1,383,2023-10-23,2023,2
26177,6179,30678774495,OPESSA,3,2,383,2023-10-23,2023,2
26178,6179,30678774495,OPESSA,2,1,302,2023-10-23,2023,2
26179,6179,30678774495,OPESSA,2,2,302,2023-10-23,2023,2
26180,999,30678774495,OPESSA,19,1,317,2023-10-23,2023,2
26181,999,30678774495,OPESSA,19,2,317,2023-10-23,2023,2
26182,999,30678774495,OPESSA,21,1,424,2023-10-23,2023,2
26183,999,30678774495,OPESSA,21,2,424,2023-10-23,2023,2
26184,999,30678774495,OPESSA,3,1,397,2023-10-23,2023,2
26185,999,30678774495,OPESSA,3,2,397,2023-10-23,2023,2
26186,999,30678774495,OPESSA,2,1,316,2023-10-23,2023,2
26187,999,30678774495,OPESSA,2,2,316,2023-10-23,2023,2
26188,865,30678774495,OPESSA,19,1,332,2023-10-23,2023,2
26189,865,30678774495,OPESSA,19,2,332,2023-10-23,2023,2
26190,865,30678774495,OPESSA,21,1,426,2023-10-23,2023,2
26191,865,30678774495,OPESSA,21,2,426,2023-10-23,2023,2
26192,865,30678774495,OPESSA,3,1,378,2023-10-23,2023,2
26193,865,30678774495,OPESSA,3,2,378,2023-10-23,2023,2
26194,865,30678774495,OPESSA,2,1,296,2023-10-23,2023,2
26195,865,30678774495,OPESSA,2,2,296,2023-10-23,2023,2
26196,866,30678774495,OPESSA,19,1,326,2023-10-23,2023,2
26197,866,30678774495,OPESSA,19,2,326,2023-10-23,2023,2
26198,866,30678774495,OPESSA,21,1,427,2023-10-23,2023,2
26199,866,30678774495,OPESSA,21,2,427,2023-10-23,2023,2
26200,866,30678774495,OPESSA,3,1,383,2023-10-23,2023,2
26201,866,30678774495,OPESSA,3,2,383,2023-10-23,2023,2
26202,866,30678774495,OPESSA,2,1,302,2023-10-23,2023,2
26203,866,30678774495,OPESSA,2,2,302,2023-10-23,2023,2
26204,868,30678774495,OPESSA,19,1,306,2023-10-23,2023,2
26205,868,30678774495,OPESSA,19,2,306,2023-10-23,2023,2
26206,868,30678774495,OPESSA,21,1,391,2023-10-23,2023,2
26207,868,30678774495,OPESSA,21,2,391,2023-10-23,2023,2
26208,868,30678774495,OPESSA,3,1,354,2023-10-23,2023,2
26209,868,30678774495,OPESSA,3,2,354,2023-10-23,2023,2
26210,868,30678774495,OPESSA,2,1,279,2023-10-23,2023,2
26211,868,30678774495,OPESSA,2,2,279,2023-10-23,2023,2
26212,872,30678774495,OPESSA,19,1,304,2023-10-23,2023,2
26213,873,30678774495,OPESSA,19,1,304,2023-10-23,2023,2
26214,872,30678774495,OPESSA,19,2,304,2023-10-23,2023,2
26215,873,30678774495,OPESSA,19,2,304,2023-10-23,2023,2
26216,872,30678774495,OPESSA,21,1,392,2023-10-23,2023,2
26217,873,30678774495,OPESSA,21,1,392,2023-10-23,2023,2
26218,872,30678774495,OPESSA,21,2,392,2023-10-23,2023,2
26219,873,30678774495,OPESSA,21,2,392,2023-10-23,2023,2
26220,872,30678774495,OPESSA,3,1,358,2023-10-23,2023,2
26221,873,30678774495,OPESSA,3,1,358,2023-10-23,2023,2
26222,872,30678774495,OPESSA,3,2,358,2023-10-23,2023,2
26223,873,30678774495,OPESSA,3,2,358,2023-10-23,2023,2
26224,872,30678774495,OPESSA,2,1,284,2023-10-23,2023,2
26225,873,30678774495,OPESSA,2,1,284,2023-10-23,2023,2
26226,872,30678774495,OPESSA,2,2,284,2023-10-23,2023,2
26227,873,30678774495,OPESSA,2,2,284,2023-10-23,2023,2
26228,1152,30678774495,OPESSA,19,1,322,2023-10-23,2023,2
26229,1152,30678774495,OPESSA,19,2,322,2023-10-23,2023,2
26230,1152,30678774495,OPESSA,21,1,428,2023-10-23,2023,2
26231,1152,30678774495,OPESSA,21,2,428,2023-10-23,2023,2
26232,1152,30678774495,OPESSA,3,1,377,2023-10-23,2023,2
26233,1152,30678774495,OPESSA,3,2,377,2023-10-23,2023,2
26234,1152,30678774495,OPESSA,2,1,293,2023-10-23,2023,2
26235,1152,30678774495,OPESSA,2,2,293,2023-10-23,2023,2
26236,1094,30678774495,OPESSA,19,1,347,2023-10-23,2023,2
26237,1094,30678774495,OPESSA,19,2,347,2023-10-23,2023,2
26238,1094,30678774495,OPESSA,21,1,450,2023-10-23,2023,2
26239,1094,30678774495,OPESSA,21,2,450,2023-10-23,2023,2
26240,1094,30678774495,OPESSA,3,1,398,2023-10-23,2023,2
26241,1094,30678774495,OPESSA,3,2,398,2023-10-23,2023,2
26242,1094,30678774495,OPESSA,2,1,315,2023-10-23,2023,2
26243,1094,30678774495,OPESSA,2,2,315,2023-10-23,2023,2
26244,947,30678774495,OPESSA,19,1,326,2023-10-23,2023,2
26245,947,30678774495,OPESSA,19,2,326,2023-10-23,2023,2
26246,947,30678774495,OPESSA,21,1,425,2023-10-23,2023,2
26247,947,30678774495,OPESSA,21,2,425,2023-10-23,2023,2
26248,947,30678774495,OPESSA,3,1,379,2023-10-23,2023,2
26249,947,30678774495,OPESSA,3,2,379,2023-10-23,2023,2
26250,947,30678774495,OPESSA,2,1,300,2023-10-23,2023,2
26251,947,30678774495,OPESSA,2,2,300,2023-10-23,2023,2
26252,996,30678774495,OPESSA,19,1,293,2023-10-23,2023,2
26253,996,30678774495,OPESSA,19,2,293,2023-10-23,2023,2
26254,996,30678774495,OPESSA,21,1,383,2023-10-23,2023,2
26255,996,30678774495,OPESSA,21,2,383,2023-10-23,2023,2
26256,996,30678774495,OPESSA,3,1,355,2023-10-23,2023,2
26257,996,30678774495,OPESSA,3,2,355,2023-10-23,2023,2
26258,996,30678774495,OPESSA,2,1,279,2023-10-23,2023,2
26259,996,30678774495,OPESSA,2,2,279,2023-10-23,2023,2
26260,994,30678774495,OPESSA,19,1,293,2023-10-23,2023,2
26261,994,30678774495,OPESSA,19,2,293,2023-10-23,2023,2
26262,994,30678774495,OPESSA,21,1,383,2023-10-23,2023,2
26263,994,30678774495,OPESSA,21,2,383,2023-10-23,2023,2
26264,994,30678774495,OPESSA,3,1,355,2023-10-23,2023,2
26265,994,30678774495,OPESSA,3,2,355,2023-10-23,2023,2
26266,994,30678774495,OPESSA,2,1,279,2023-10-23,2023,2
26267,994,30678774495,OPESSA,2,2,279,2023-10-23,2023,2
26268,6493,30678774495,OPESSA TRELEW,19,1,305,2023-10-23,2023,2
26269,6493,30678774495,OPESSA TRELEW,19,2,305,2023-10-23,2023,2
26270,6493,30678774495,OPESSA TRELEW,21,1,392,2023-10-23,2023,2
26271,6493,30678774495,OPESSA TRELEW,21,2,392,2023-10-23,2023,2
26272,6493,30678774495,OPESSA TRELEW,3,1,317,2023-10-23,2023,2
26273,6493,30678774495,OPESSA TRELEW,3,2,317,2023-10-23,2023,2
26274,6493,30678774495,OPESSA TRELEW,2,1,239,2023-10-23,2023,2
26275,6493,30678774495,OPESSA TRELEW,2,2,239,2023-10-23,2023,2
26276,869,30678774495,OPESSA,19,1,266,2023-10-23,2023,2
26277,869,30678774495,OPESSA,19,2,266,2023-10-23,2023,2
26278,869,30678774495,OPESSA,21,1,363,2023-10-23,2023,2
26279,869,30678774495,OPESSA,21,2,363,2023-10-23,2023,2
26280,869,30678774495,OPESSA,3,1,318,2023-10-23,2023,2
26281,869,30678774495,OPESSA,3,2,318,2023-10-23,2023,2
26282,869,30678774495,OPESSA,2,1,248,2023-10-23,2023,2
26283,869,30678774495,OPESSA,2,2,248,2023-10-23,2023,2
26284,935,30678774495,OPESSA,19,1,320,2023-10-23,2023,2
26285,935,30678774495,OPESSA,19,2,320,2023-10-23,2023,2
26286,935,30678774495,OPESSA,21,1,417,2023-10-23,2023,2
26287,935,30678774495,OPESSA,21,2,417,2023-10-23,2023,2
26288,935,30678774495,OPESSA,6,1,179.8,2023-08-30,2023,2
26289,935,30678774495,OPESSA,6,2,179.8,2023-08-30,2023,2
26290,935,30678774495,OPESSA,3,1,385,2023-10-23,2023,2
26291,935,30678774495,OPESSA,3,2,385,2023-10-23,2023,2
26292,935,30678774495,OPESSA,2,1,305,2023-10-23,2023,2
26293,935,30678774495,OPESSA,2,2,305,2023-10-23,2023,2
26294,1459,30573455416,ORAZI HNOS.,19,1,29.99,2018-07-10,2018,1
26295,1459,30573455416,ORAZI HNOS.,19,2,29.99,2018-07-10,2018,1
26296,1459,30573455416,ORAZI HNOS.,21,1,36.89,2018-07-10,2018,1
26297,1459,30573455416,ORAZI HNOS.,21,2,36.89,2018-07-10,2018,1
26298,1459,30573455416,ORAZI HNOS.,3,1,38.99,2018-07-10,2018,1
26299,1459,30573455416,ORAZI HNOS.,3,2,38.99,2018-07-10,2018,1
26300,1459,30573455416,ORAZI HNOS.,2,1,36.99,2018-07-10,2018,1
26301,1459,30573455416,ORAZI HNOS.,2,2,36.99,2018-07-10,2018,1
26302,7067,33542191959,ORBE SRL,19,1,361.2,2023-10-23,2023,4
26303,7067,33542191959,ORBE SRL,19,2,361.2,2023-10-23,2023,4
26304,7067,33542191959,ORBE SRL,21,1,449.9,2023-10-23,2023,4
26305,7067,33542191959,ORBE SRL,21,2,449.9,2023-10-23,2023,4
26306,7067,33542191959,ORBE SRL,3,1,415.1,2023-10-23,2023,4
26307,7067,33542191959,ORBE SRL,3,2,415.1,2023-10-23,2023,4
26308,7067,33542191959,ORBE SRL,2,1,335.8,2023-10-23,2023,4
26309,7067,33542191959,ORBE SRL,2,2,335.8,2023-10-23,2023,4
26310,8095,30711718628,ORBILEX SA,19,1,335.5,2023-08-17,2023,26
26311,8095,30711718628,ORBILEX SA,19,2,335.5,2023-08-17,2023,26
26312,8095,30711718628,ORBILEX SA,21,1,399.7,2023-08-25,2023,26
26313,8095,30711718628,ORBILEX SA,21,2,399.7,2023-08-25,2023,26
26314,8095,30711718628,ORBILEX SA,6,1,179.9,2023-08-19,2023,26
26315,8095,30711718628,ORBILEX SA,6,2,179.9,2023-08-19,2023,26
26316,8095,30711718628,ORBILEX SA,3,1,376.1,2023-08-25,2023,26
26317,8095,30711718628,ORBILEX SA,3,2,376.1,2023-08-25,2023,26
26318,8095,30711718628,ORBILEX SA,2,1,296,2023-08-25,2023,26
26319,8095,30711718628,ORBILEX SA,2,2,296,2023-08-25,2023,26
26320,8373,30714406716,ORDOÑEZ SRL,19,1,302,2023-10-23,2023,2
26321,8373,30714406716,ORDOÑEZ SRL,19,2,302,2023-10-23,2023,2
26322,8373,30714406716,ORDOÑEZ SRL,21,1,406,2023-10-23,2023,2
26323,8373,30714406716,ORDOÑEZ SRL,21,2,406,2023-10-23,2023,2
26324,8373,30714406716,ORDOÑEZ SRL,3,1,305,2023-10-23,2023,2
26325,8373,30714406716,ORDOÑEZ SRL,3,2,305,2023-10-23,2023,2
26326,8373,30714406716,ORDOÑEZ SRL,2,1,239,2023-10-23,2023,2
26327,8373,30714406716,ORDOÑEZ SRL,2,2,239,2023-10-23,2023,2
26328,10180,30716802368,CRACCO A. SRL,21,1,430,2023-10-23,2023,2
26329,10180,30716802368,CRACCO A. SRL,21,2,430,2023-10-23,2023,2
26330,10180,30716802368,CRACCO A. SRL,3,1,377,2023-10-23,2023,2
26331,10180,30716802368,CRACCO A. SRL,3,2,377,2023-10-23,2023,2
26332,10180,30716802368,CRACCO A. SRL,2,1,298,2023-10-23,2023,2
26333,10180,30716802368,CRACCO A. SRL,2,2,298,2023-10-23,2023,2
26334,10475,30711750351,DE ZAN HERMANOS SRL,19,1,460,2023-10-18,2023,1
26335,10475,30711750351,DE ZAN HERMANOS SRL,19,2,460,2023-10-18,2023,1
26336,10475,30711750351,DE ZAN HERMANOS SRL,2,1,490,2023-10-18,2023,1
26337,10475,30711750351,DE ZAN HERMANOS SRL,2,2,490,2023-10-18,2023,1
26338,10567,30717355772,EL EMPALME EL PINGO SRL,19,1,336,2023-10-23,2023,2
26339,10567,30717355772,EL EMPALME EL PINGO SRL,19,2,336,2023-10-23,2023,2
26340,10567,30717355772,EL EMPALME EL PINGO SRL,21,1,430,2023-10-23,2023,2
26341,10567,30717355772,EL EMPALME EL PINGO SRL,21,2,430,2023-10-23,2023,2
26342,10567,30717355772,EL EMPALME EL PINGO SRL,3,1,375,2023-10-23,2023,2
26343,10567,30717355772,EL EMPALME EL PINGO SRL,3,2,375,2023-10-23,2023,2
26344,689,30546995735,ORGANIZACION DELASOIE HNOS. S.A.,19,1,336,2023-10-23,2023,2
26345,689,30546995735,ORGANIZACION DELASOIE HNOS. S.A.,19,2,336,2023-10-23,2023,2
26346,689,30546995735,ORGANIZACION DELASOIE HNOS. S.A.,21,1,430,2023-10-23,2023,2
26347,689,30546995735,ORGANIZACION DELASOIE HNOS. S.A.,21,2,430,2023-10-23,2023,2
26348,689,30546995735,ORGANIZACION DELASOIE HNOS. S.A.,3,1,377,2023-10-23,2023,2
26349,689,30546995735,ORGANIZACION DELASOIE HNOS. S.A.,3,2,377,2023-10-23,2023,2
26350,689,30546995735,ORGANIZACION DELASOIE HNOS. S.A.,2,1,298,2023-10-23,2023,2
26351,689,30546995735,ORGANIZACION DELASOIE HNOS. S.A.,2,2,298,2023-10-23,2023,2
26352,1465,30546995735,ORGANIZACION DELASOIE HNOS. S.A.,19,1,336,2023-10-23,2023,2
26353,1465,30546995735,ORGANIZACION DELASOIE HNOS. S.A.,19,2,336,2023-10-23,2023,2
26354,1465,30546995735,ORGANIZACION DELASOIE HNOS. S.A.,21,1,430,2023-10-23,2023,2
26355,1465,30546995735,ORGANIZACION DELASOIE HNOS. S.A.,21,2,430,2023-10-23,2023,2
26356,1465,30546995735,ORGANIZACION DELASOIE HNOS. S.A.,3,1,377,2023-10-23,2023,2
26357,1465,30546995735,ORGANIZACION DELASOIE HNOS. S.A.,3,2,377,2023-10-23,2023,2
26358,1465,30546995735,ORGANIZACION DELASOIE HNOS. S.A.,2,1,298,2023-10-23,2023,2
26359,1465,30546995735,ORGANIZACION DELASOIE HNOS. S.A.,2,2,298,2023-10-23,2023,2
26360,1467,30546995735,ORGANIZACION DELASOIE HNOS..S.A.,19,1,336,2023-10-23,2023,2
26361,1467,30546995735,ORGANIZACION DELASOIE HNOS..S.A.,19,2,336,2023-10-23,2023,2
26362,1467,30546995735,ORGANIZACION DELASOIE HNOS..S.A.,21,1,430,2023-10-23,2023,2
26363,1467,30546995735,ORGANIZACION DELASOIE HNOS..S.A.,21,2,430,2023-10-23,2023,2
26364,1467,30546995735,ORGANIZACION DELASOIE HNOS..S.A.,3,1,377,2023-10-23,2023,2
26365,1467,30546995735,ORGANIZACION DELASOIE HNOS..S.A.,3,2,377,2023-10-23,2023,2
26366,1467,30546995735,ORGANIZACION DELASOIE HNOS..S.A.,2,1,298,2023-10-23,2023,2
26367,1467,30546995735,ORGANIZACION DELASOIE HNOS..S.A.,2,2,298,2023-10-23,2023,2
26368,10567,30717355772,EL EMPALME EL PINGO SRL,2,1,296,2023-10-23,2023,2
26369,10567,30717355772,EL EMPALME EL PINGO SRL,2,2,296,2023-10-23,2023,2
26370,9170,30680179650,EMECO S.A.,19,1,410,2023-10-26,2023,4
26371,9170,30680179650,EMECO S.A.,19,2,410,2023-10-26,2023,4
26372,9170,30680179650,EMECO S.A.,21,1,505,2023-10-26,2023,4
26373,9170,30680179650,EMECO S.A.,21,2,505,2023-10-26,2023,4
26374,9170,30680179650,EMECO S.A.,3,1,449,2023-10-26,2023,4
26375,9170,30680179650,EMECO S.A.,3,2,449,2023-10-26,2023,4
26376,1592,20149219014,ORIOLO ROGELIO MARIANO,19,1,332,2023-10-23,2023,2
26377,1592,20149219014,ORIOLO ROGELIO MARIANO,19,2,332,2023-10-23,2023,2
26378,1592,20149219014,ORIOLO ROGELIO MARIANO,21,1,426,2023-10-23,2023,2
26379,1592,20149219014,ORIOLO ROGELIO MARIANO,21,2,426,2023-10-23,2023,2
26380,1592,20149219014,ORIOLO ROGELIO MARIANO,3,1,378,2023-10-23,2023,2
26381,1592,20149219014,ORIOLO ROGELIO MARIANO,3,2,378,2023-10-23,2023,2
26382,1592,20149219014,ORIOLO ROGELIO MARIANO,2,1,296,2023-10-23,2023,2
26383,1592,20149219014,ORIOLO ROGELIO MARIANO,2,2,296,2023-10-23,2023,2
26384,1345,30555162576,ORLANDO FERNANDEZ S.R.L.,19,1,319,2023-10-23,2023,2
26385,1345,30555162576,ORLANDO FERNANDEZ S.R.L.,19,2,319,2023-10-23,2023,2
26386,1345,30555162576,ORLANDO FERNANDEZ S.R.L.,21,1,409,2023-10-23,2023,2
26387,1345,30555162576,ORLANDO FERNANDEZ S.R.L.,21,2,409,2023-10-23,2023,2
26388,1345,30555162576,ORLANDO FERNANDEZ S.R.L.,3,1,377,2023-10-23,2023,2
26389,1345,30555162576,ORLANDO FERNANDEZ S.R.L.,3,2,377,2023-10-23,2023,2
26390,1345,30555162576,ORLANDO FERNANDEZ S.R.L.,2,1,299,2023-10-23,2023,2
26391,1345,30555162576,ORLANDO FERNANDEZ S.R.L.,2,2,299,2023-10-23,2023,2
26392,1177,30581954359,ORLANDO MANUEL AGENO E HIJOS S.R.L.,19,1,332,2023-10-23,2023,2
26393,1177,30581954359,ORLANDO MANUEL AGENO E HIJOS S.R.L.,19,2,332,2023-10-23,2023,2
26394,1177,30581954359,ORLANDO MANUEL AGENO E HIJOS S.R.L.,21,1,426,2023-10-23,2023,2
26395,1177,30581954359,ORLANDO MANUEL AGENO E HIJOS S.R.L.,21,2,426,2023-10-23,2023,2
26396,1177,30581954359,ORLANDO MANUEL AGENO E HIJOS S.R.L.,3,1,378,2023-10-23,2023,2
26397,1177,30581954359,ORLANDO MANUEL AGENO E HIJOS S.R.L.,3,2,378,2023-10-23,2023,2
26398,1177,30581954359,ORLANDO MANUEL AGENO E HIJOS S.R.L.,2,1,296,2023-10-23,2023,2
26399,1177,30581954359,ORLANDO MANUEL AGENO E HIJOS S.R.L.,2,2,296,2023-10-23,2023,2
26400,1813,30617700650,ORLANDO Y HERALDO SCHULZ S H,19,1,389,2023-10-26,2023,26
26401,1813,30617700650,ORLANDO Y HERALDO SCHULZ S H,19,2,389,2023-10-26,2023,26
26402,1813,30617700650,ORLANDO Y HERALDO SCHULZ S H,21,1,485,2023-10-26,2023,26
26403,1813,30617700650,ORLANDO Y HERALDO SCHULZ S H,21,2,485,2023-10-26,2023,26
26404,1813,30617700650,ORLANDO Y HERALDO SCHULZ S H,3,1,429,2023-10-26,2023,26
26405,1813,30617700650,ORLANDO Y HERALDO SCHULZ S H,3,2,429,2023-10-26,2023,26
26406,1813,30617700650,ORLANDO Y HERALDO SCHULZ S H,2,1,369,2023-10-26,2023,26
26407,1813,30617700650,ORLANDO Y HERALDO SCHULZ S H,2,2,369,2023-10-26,2023,26
26408,1736,30617700650,ORLANDO Y HERALDO SCHULZ S H,19,1,389,2023-10-26,2023,26
26409,1736,30617700650,ORLANDO Y HERALDO SCHULZ S H,19,2,389,2023-10-26,2023,26
26410,1736,30617700650,ORLANDO Y HERALDO SCHULZ S H,21,1,465,2023-10-26,2023,26
26411,1736,30617700650,ORLANDO Y HERALDO SCHULZ S H,21,2,465,2023-10-26,2023,26
26412,1736,30617700650,ORLANDO Y HERALDO SCHULZ S H,3,1,415,2023-10-26,2023,26
26413,1736,30617700650,ORLANDO Y HERALDO SCHULZ S H,3,2,415,2023-10-26,2023,26
26414,1736,30617700650,ORLANDO Y HERALDO SCHULZ S H,2,1,349,2023-10-26,2023,26
26415,1736,30617700650,ORLANDO Y HERALDO SCHULZ S H,2,2,349,2023-10-26,2023,26
26416,5797,30617700650,ORLANDO Y HERALDO SCHULZ S H,19,1,389,2023-10-26,2023,1
26417,5797,30617700650,ORLANDO Y HERALDO SCHULZ S H,19,2,389,2023-10-26,2023,1
26418,5797,30617700650,ORLANDO Y HERALDO SCHULZ S H,21,1,485,2023-10-26,2023,1
26419,5797,30617700650,ORLANDO Y HERALDO SCHULZ S H,21,2,485,2023-10-26,2023,1
26420,5797,30617700650,ORLANDO Y HERALDO SCHULZ S H,3,1,429,2023-10-26,2023,1
26421,5797,30617700650,ORLANDO Y HERALDO SCHULZ S H,3,2,429,2023-10-26,2023,1
26422,5797,30617700650,ORLANDO Y HERALDO SCHULZ S H,2,1,369,2023-10-26,2023,1
26423,5797,30617700650,ORLANDO Y HERALDO SCHULZ S H,2,2,369,2023-10-26,2023,1
26424,7647,30675261292,ORO VERDE SA,19,1,311,2023-09-08,2023,30
26425,7647,30675261292,ORO VERDE SA,19,2,311,2023-09-08,2023,30
26426,7647,30675261292,ORO VERDE SA,21,1,398,2023-09-08,2023,30
26427,7647,30675261292,ORO VERDE SA,21,2,398,2023-09-08,2023,30
26428,7647,30675261292,ORO VERDE SA,3,1,354,2023-09-08,2023,30
26429,7647,30675261292,ORO VERDE SA,3,2,354,2023-09-08,2023,30
26430,7647,30675261292,ORO VERDE SA,2,1,278,2023-09-08,2023,30
26431,7647,30675261292,ORO VERDE SA,2,2,278,2023-09-08,2023,30
26432,7648,30675261292,ORO VERDE SA,19,1,332,2023-09-08,2023,1
26433,7648,30675261292,ORO VERDE SA,19,2,332,2023-09-08,2023,1
26434,7648,30675261292,ORO VERDE SA,21,1,425,2023-09-08,2023,1
26435,7648,30675261292,ORO VERDE SA,21,2,425,2023-09-08,2023,1
26436,7648,30675261292,ORO VERDE SA,3,1,388,2023-09-08,2023,1
26437,7648,30675261292,ORO VERDE SA,3,2,388,2023-09-08,2023,1
26438,7648,30675261292,ORO VERDE SA,2,1,380,2023-09-08,2023,1
26439,7648,30675261292,ORO VERDE SA,2,2,380,2023-09-08,2023,1
26440,7674,30675261292,ORO VERDE SA,19,1,311,2023-09-08,2023,1
26441,7674,30675261292,ORO VERDE SA,19,2,311,2023-09-08,2023,1
26442,7674,30675261292,ORO VERDE SA,21,1,398,2023-09-08,2023,1
26443,7674,30675261292,ORO VERDE SA,21,2,398,2023-09-08,2023,1
26444,7674,30675261292,ORO VERDE SA,3,1,354,2023-09-08,2023,1
26445,7674,30675261292,ORO VERDE SA,3,2,354,2023-09-08,2023,1
26446,7674,30675261292,ORO VERDE SA,2,1,304,2023-09-08,2023,1
26447,7674,30675261292,ORO VERDE SA,2,2,304,2023-09-08,2023,1
26448,2521,30683691271,ORTFRE SRL,19,1,229.7,2023-06-22,2023,26
26449,2521,30683691271,ORTFRE SRL,19,2,229.7,2023-06-22,2023,26
26450,2521,30683691271,ORTFRE SRL,21,1,287.1,2023-06-22,2023,26
26451,2521,30683691271,ORTFRE SRL,21,2,287.1,2023-06-22,2023,26
26452,2521,30683691271,ORTFRE SRL,3,1,249.3,2023-06-22,2023,26
26453,2521,30683691271,ORTFRE SRL,3,2,249.3,2023-06-22,2023,26
26454,2521,30683691271,ORTFRE SRL,2,1,194.9,2023-06-22,2023,26
26455,2521,30683691271,ORTFRE SRL,2,2,194.9,2023-06-22,2023,26
26456,9170,30680179650,EMECO S.A.,2,1,365,2023-10-26,2023,4
26457,9170,30680179650,EMECO S.A.,2,2,365,2023-10-26,2023,4
26458,10408,20102988370,FARNEDA OSCAR ALFREDO,19,1,400.9,2023-10-23,2023,4
26459,10408,20102988370,FARNEDA OSCAR ALFREDO,19,2,400.9,2023-10-23,2023,4
26460,10408,20102988370,FARNEDA OSCAR ALFREDO,21,1,460,2023-10-25,2023,4
26461,10408,20102988370,FARNEDA OSCAR ALFREDO,21,2,460,2023-10-25,2023,4
26462,10408,20102988370,FARNEDA OSCAR ALFREDO,3,1,393.9,2023-10-23,2023,4
26463,10408,20102988370,FARNEDA OSCAR ALFREDO,3,2,393.9,2023-10-23,2023,4
26464,3697,30708117354,ORVE SRL,19,1,304,2023-10-23,2023,2
26465,3697,30708117354,ORVE SRL,19,2,304,2023-10-23,2023,2
26466,3697,30708117354,ORVE SRL,21,1,380,2023-10-23,2023,2
26467,3697,30708117354,ORVE SRL,21,2,380,2023-10-23,2023,2
26468,3697,30708117354,ORVE SRL,3,1,315,2023-10-23,2023,2
26469,3697,30708117354,ORVE SRL,3,2,315,2023-10-23,2023,2
26470,3697,30708117354,ORVE SRL,2,1,231,2023-10-23,2023,2
26471,3697,30708117354,ORVE SRL,2,2,231,2023-10-23,2023,2
26472,8171,30625878884,OSALPA SA,19,1,368.9,2023-10-28,2023,4
26473,8171,30625878884,OSALPA SA,19,2,368.9,2023-10-28,2023,4
26474,8171,30625878884,OSALPA SA,21,1,448.9,2023-10-28,2023,4
26475,8171,30625878884,OSALPA SA,21,2,448.9,2023-10-28,2023,4
26476,8171,30625878884,OSALPA SA,3,1,409.8,2023-10-28,2023,4
26477,8171,30625878884,OSALPA SA,3,2,409.8,2023-10-28,2023,4
26478,8171,30625878884,OSALPA SA,2,1,329.7,2023-10-28,2023,4
26479,8171,30625878884,OSALPA SA,2,2,329.7,2023-10-28,2023,4
26480,8211,30625878884,OSALPA S.A,19,1,368.9,2023-10-28,2023,4
