Company ID (Seller),Company Name,Address,City,Province,Region,Latitude,Longitude
4668,"ROGER, HUGO DANIEL",RUTA 95 Y ACCESO A LA CLOTILDE,LA CLOTILDE,CHACO,NEA,-27.17675,-60.61926
2945,ROHMBE SA,EVA PERÓN 2330,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.63932,-58.454156
4839,ROHNER SRL,AV. EVA PERON 1990,MORON,BUENOS AIRES,PAMPEANA,-34.66961,-58.62871
4306,ROJAS GNC S.R.L.,ACCESO YRIGOYEN S/N,LINCOLN,BUENOS AIRES,PAMPEANA,-34.847768,-61.505347
1955,ROJAS GNC S.R.L.,AVDA HELGUERA 250,ROJAS,BUENOS AIRES,PAMPEANA,-34.20565,-60.727
5979,ROJAS GNC  S.R.L.,AVENIDA ALSINA 751,PERGAMINO,BUENOS AIRES,PAMPEANA,-33.88881,-60.57185
2251,ROJAS GNC S.R.L.,RUTA 188 KM. 110,ROJAS,BUENOS AIRES,PAMPEANA,-34.20049,-60.71676
1819,ROJO Y AMARILLO S.R.L.,A.THOMAS 2010,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.578653,-58.470058
2685,ROLGUI S.A.,AV. ANDRES ROLON 2287,BECCAR,BUENOS AIRES,PAMPEANA,-34.4649,-58.544398
4779,ROMA COMBUSTIBLES SA,ALEM 770,VENADO TUERTO,SANTA FE,CENTRO,-33.76018,-61.95751
4784,ROMA COMBUSTIBLES SA,BROWN Y SANTA FE,VENADO TUERTO,SANTA FE,CENTRO,-33.736548,-61.963219
4782,ROMA COMBUSTIBLES SA,MARCOS CIANI 3680,VENADO TUERTO,SANTA FE,CENTRO,-33.7258,-61.99759
4780,ROMA COMBUSTIBLES SA,OVIDIO LAGOS (RUTA 8) 56,VENADO TUERTO,SANTA FE,CENTRO,-33.75842,-61.97118
3017,ROMANO CARMEN ROSA,Rua Nacinal 34 1153,LOS LAPACHOS,JUJUY,NOA,-24.53117,-65.07605
7602,ROMBIOLESE S.A.,Av. San Martín  3702,LANUS,BUENOS AIRES,PAMPEANA,-34.709237,-58.419686
10185,BC COMBUSTIBLES S.A.,Juan de Garay 1100 (y/o Ruta Nac 11 km 927,FLORENCIA,SANTA FE,CENTRO,-28.035769,-59.223611
1383,ROMERO S.R.L.,J. PUJOL Y J. M. GOMEZ,MERCEDES,CORRIENTES,NEA,-29.18412,-58.08063
766,RONDI HNOS SOCIEDAD DE HECHO,PRESIDENTE PERON 1510,FLORENCIO VARELA,BUENOS AIRES,PAMPEANA,-34.81026,-58.2595
858,ROPER S.A.,Av. Don Bosco 5002,MORON,BUENOS AIRES,PAMPEANA,-34.683407,-58.619769
7986,ROQUEGAS S.A.,32 Nº 524,LA PLATA,BUENOS AIRES,PAMPEANA,-34.89914,-57.96729
2951,ROQUE LINO PENZO Y CIA S.R.L.,SAN MARTIN N• 1000,SANTA LUCIA,CORRIENTES,NEA,-28.98833938,-59.10395589
5157,ROSA JUANA CROCCI DE GILIBERTI,AV. GRAL. PAZ Y RUTA 30,RAUCH,BUENOS AIRES,PAMPEANA,-36.776474,-59.076512
3412,ROSARIO DUAL SA,Bv Segui 4088,ROSARIO,SANTA FE,CENTRO,-32.97165,-60.68695
3417,ROSARIO DUAL SA,RUTA 33 KM 849,PEREZ,SANTA FE,CENTRO,-32.98029,-60.73683
2967,ROSARIO ELENA SICA,CHILE 702,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.616298,-58.37617
5288,ROS-BIAN S.H.,AV. CAP. CLAUDIO ROSALES 1.201,HAEDO,BUENOS AIRES,PAMPEANA,-34.624422,-58.59508
10376,BRIBAL AGRO S.R.L.,"RUTA NACIONAL 8 KM 362,5",VENADO TUERTO,SANTA FE,CENTRO,-33.77982,-61.95373
3302,ROSINOLE  S.R.L.,RICARDO BALBIN 9390,MARIANO ACOSTA,BUENOS AIRES,PAMPEANA,-34.72374,-58.79146
487,ROSSI EMILIO ROQUE,RIVADAVIA 1508,BIGAND,SANTA FE,CENTRO,-33.375463,-61.186059
671,ROSSI EUGENIO ALBERTO,AV CROVARA 5353,SAN JUSTO,BUENOS AIRES,PAMPEANA,-34.70736221,-58.55088139
6886,"ROSTAN, MARIA ELENA",RUTA NACIONAL Nº 11 946,BASAIL,CHACO,NEA,-27.88292,-59.27924
6225,ROTAL GNC,"RUTA PROVINCIAL Nº39 KM.59,5",ROSARIO DEL TALA,ENTRE RIOS,CENTRO,-32.31517,-59.145919
7865,ROTONDA LINCOLN SA,RUTA 188 kM 219,LINCOLN,BUENOS AIRES,PAMPEANA,-34.84097,-61.49434
10710,CANEPARO EDGARDO DANIEL,SAN MARTIN 1040,MONTES DE OCA,SANTA FE,CENTRO,-32.57114,-61.76981
9376,CAPPRI HNOS. S.H.,Marcos Ciani 2118,VENADO TUERTO,SANTA FE,CENTRO,-33.739393,-61.986612
10544,CENTER GAS SRL,AV SAN MARTÍN 2869,VILLA GOBERNADOR GALVEZ,SANTA FE,CENTRO,-33.03289,-60.61708
8047,ROZA HNOS S.A,KELLY Y 19,BALCARCE,BUENOS AIRES,PAMPEANA,-37.84793,-58.25788
745,ROZA HNOS. S.A.,RUTA 226 55,BALCARCE,BUENOS AIRES,PAMPEANA,-37.817,-58.22072
2239,R.RIETMANN Y CIA SRL,av. del trabajo 2449,SANTO TOME,SANTA FE,CENTRO,-31.672128,-60.768094
8033,RSD EMPRENDIMIENTOS S.A.,RUTA NAC.Nº 9 KM 751,COLONIA CAROYA,CORDOBA,CENTRO,-30.99589,-64.10237
10378,COCEMAR S.R.L.,JUAN JOSE PASO 3520,SANTA FE,SANTA FE,CENTRO,-31.661227,-60.723537
3289,RUANO HNOS,AVDA CENTENARIO  1282,PEYRANO,SANTA FE,CENTRO,-33.535689,-60.797127
5975,"RUANO, RICARDO JOSE",HIPOLITO YRIGOYEN 799,SAN AGUSTIN,CORDOBA,CENTRO,-31.97568,-64.37056
8243,RUANO ROBERTO Y GERARDO S.H.,AV. M. OCAMPO Y MENENDEZ,EL SOCORRO,BUENOS AIRES,PAMPEANA,-33.65996,-60.70846
8656,RUAY SRL,Avda. Calchaquí esq. Belgrano,BELEN,CATAMARCA,NOA,-27.64924,-67.02976
3894,RUBEN LETTOLI,9 DE JULIO ESQ. JORGE CAFRUNE,EL CARMEN,JUJUY,NOA,-24.39114,-65.2573
795,RUBO S.A,AVENIDA RAWSON 305 (N),SAN JUAN,SAN JUAN,CUYO,-31.529514,-68.515424
147,RUBO S.A.,BENAVIDES ESQUINA TUCUMÁN,CHIMBAS,SAN JUAN,CUYO,-31.50872,-68.52467
1401,RUBO S.A,DIAGONAL SARMIENTO Y RUTA 20,CAUCETE,SAN JUAN,CUYO,-31.6447,-68.28637
138,RUBO S.A.,LAT. OESTE DE AV. CIRCUNV. 1095 SUR,SANTA LUCIA,SAN JUAN,CUYO,-31.54527,-68.50526
274,RUBO S.A.,REPÚBLICA DEL LÍBANO 1205 OESTE,RAWSON,SAN JUAN,CUYO,-31.56261,-68.545053
10459,COOPERATIVA AGROPECUARIA DE ARMSTRONG LTDA,SANGUINETTI 1344,AMSTRONG,SANTA FE,CENTRO,-32.787702,-61.601111
5156,RUDECINDO A. Y. A.R. SANCHEZ,Bv.San Martín 807,SERODINO,SANTA FE,CENTRO,-32.608663,-60.946931
6521,RUIZ BONAOARTE CESAR DANIEL,AV MITRE 1391 Y MERLO,MINA CLAVERO,CORDOBA,CENTRO,-31.726152,-65.006114
9575,DEJACA SRL,JUNIN 1991,ROSARIO,SANTA FE,CENTRO,-32.9271,-60.691139
1540,RUIZ SRL,Av. Benavidez 1096,SAN JUAN,SAN JUAN,CUYO,-31.5113,-68.54714
8907,RUMAOS SA,BANDERA DE LOS ANDES 762,SAN JOSE,MENDOZA,CUYO,-32.89406,-68.82343
8329,RUMAOS SA,LAMADRID 1526 ESQUINA PASO DE LOS PATOS,DORREGO,MENDOZA,CUYO,-32.904486,-68.820967
2539,RUMAOS S.A.,"RUTA 40 KM 23,100",PERDRIEL,MENDOZA,CUYO,-33.0939,-68.8789
6970,RUMBO SUR SRL,PASO DEL LOS PATOS ESQ MOLDES,GUAYMALLEN,MENDOZA,CUYO,-32.91458,-68.824168
1541,RUMIGAS SRL,AYACUCHO 6355,ROSARIO,SANTA FE,CENTRO,-33.010317,-60.635443
9672,DT3 COMBUSTIBLES S.A.,AV. GOBERNADOR FREYRE 2304 ESQ. MENDOZA,SANTA FE,SANTA FE,CENTRO,-31.646115,-60.718329
10043,EDGAR FELTRIN Y SERGIO BASSO SH,RUTA NACIONAL 8 KM 302,HUGUES,SANTA FE,CENTRO,-33.80725,-61.33382
7900,RUSEN SA,Artgas 987,CORDOBA,CORDOBA,CENTRO,-31.42413,-64.19855
7902,RUSEN SA,Pueyrredon 828 esq. artigas 984,CORDOBA,CORDOBA,CENTRO,-31.42402,-64.19905
3262,RUTA 12 S.A.,"RUTA 12 KM. 78,500",CAMPANA,BUENOS AIRES,PAMPEANA,-34.16538,-58.97712
1651,RUTA 188 SA,AV ALVEAR ESTE 1240,GRAL. ALVEAR,MENDOZA,CUYO,-34.97752,-67.67512
1623,RUTA 22 SA,BAHIA BLANCA 401,NEUQUEN,NEUQUEN,PATAGONIA,-38.95984,-68.05106
1621,RUTA 22 SA,Gral. Belgrano 2101,NEUQUEN,NEUQUEN,PATAGONIA,-38.9503,-68.08867
1626,RUTA 22 SA,Jujuy 42,NEUQUEN,NEUQUEN,PATAGONIA,-38.95477,-68.06789
7469,RUTA 24 Y 25 SRL,RUTA 24 Y RUTA 25,MORENO,BUENOS AIRES,PAMPEANA,-34.56824,-58.84927
2129,RUTA 26 S.A.,RUTA 26 ESQ. LOS JAZMINES,DEL VISO,BUENOS AIRES,PAMPEANA,-34.437334,-58.781342
7894,RUTA 36 SRL,AV.VELEZ SARSFIELD 5030,CORDOBA,CORDOBA,CENTRO,-31.47412,-64.2033
2009,RUTA 4 SRL,AVDA MARQUEZ 2354,MARTIN CORONADO,BUENOS AIRES,PAMPEANA,-34.58477,-58.60418
2698,RUTA 54 S.R.L,Avenida Mitre 00,GRAL. MANSILLA,BUENOS AIRES,PAMPEANA,-35.083,-57.74048
5478,RUTA 8 KM. 39.500 S.R.L.,RUTA 8 KM. 39.500,TORTUGUITAS,BUENOS AIRES,PAMPEANA,-34.48558,-58.77419
6079,RUTA 9 GNC S.A.,AV. LIBERTAD 7402,MAR DEL PLATA,BUENOS AIRES,PAMPEANA,-37.969368,-57.590913
640,RUTA AL OESTE SRL,AV JUAN B JUSTO 8490,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.63467,-58.50788
7564,RUTA OIL S.R.L,RUTA NACIONAL 38 Y RUTA PROVINCIAL 330 38 Y 330,AGUILARES,TUCUMAN,CUYO,-27.40746,-65.60465
10490,ENERGY COMBUSTIBLES S.R.L.,BV. COLON 2290,CASILDA,SANTA FE,CENTRO,-33.0549044,-61.1608868
9581,ESTRADA MERCEDES,Ruta 4 - Km 35,SANTO DOMINGO,SANTA FE,CENTRO,-31.148777,-60.920437
1788,RUTAS DEL SOL S.A.,"ACCESO SUR KM 6,5",GODOY CRUZ,MENDOZA,CUYO,-32.95208,-68.83443
2076,RUTA UNO S.R.L.,RUTA PROV. NRO.1 EMPALME RUTA PROV. NRO.5 0,MERLO,SAN LUIS,CUYO,-32.348838,-65.015472
8989,FGC FUELS MARKETING S.A.,Av. Pte Peron 6983,ROSARIO,SANTA FE,CENTRO,-32.97045,-60.715308
667,SABY HERMANOS S.R.L.,RUTA NAC. 158  KM. 5 RIO CUARTO CBA.,RIO CUARTO,CORDOBA,CENTRO,-33.09271,-64.31488
1995,SACOMA S.A.,AYACUCHO 2600,SAN MARTIN,BUENOS AIRES,PAMPEANA,-34.56979,-58.54002
4418,SÁENZ PEÑA CENTER S.A.,CDTE. FERNÁNDEZ Y UCRANIA,SAENZ PEÑA,CHACO,NEA,-26.798294,-60.445426
225,SAENZ PEÑA COMBUSTIBLES SAC,BELGRANO 199,SAENZ PEÑA,CHACO,NEA,-26.79205,-60.44076
3733,SAFARI AUTOMOTORES S.A,FRAY LUIS BELTRAN 145,LAVALLE,MENDOZA,CUYO,-32.72014,-68.59673
6529,SAGAS SRL,ACCESO DR. BASTIAN SIN NUMERO,SAN JOSE,ENTRE RIOS,CENTRO,-32.218408,-58.233165
6531,SAGAS SRL,AVENIDA ENTRE RIOS 237,SAN SALVADOR,ENTRE RIOS,CENTRO,-31.614468,-58.508931
7119,SAGAS SRL,RUTA 130 Y CALLE PUBLICA,SAN JOSE,ENTRE RIOS,CENTRO,-32.154278,-58.389022
6530,SAGAS SRL,"RUTA PROV. Nº44 KM 5,5",FEDERACION,ENTRE RIOS,CENTRO,-31.022793,-57.962841
10166,FGC FUELS MARKETING S.A.,Ruta 34S entre Aut. Ros / Cordoba y Av Illia,FUNES,SANTA FE,CENTRO,-32.933857,-60.820378
9024,FGC FUELS MARKETING SA,SAN MARTIN 4890,MONTE VERA,SANTA FE,CENTRO,-31.518398,-60.681901
8382,SAIFAN SARA ROSA,RUTA NAC 157-KM 1205,SIMOCA,TUCUMAN,CUYO,-27.254991,-65.352486
9775,FRIOSAR SRL,RUTA PROV 2 Y RUTA PROV 5 0,MONTE VERA,SANTA FE,CENTRO,-31.54006,-60.68811
5234,SALADAS COMBUSTIBLES S.R.L.,SAN MARTIN Y SARMIENTO,SALADAS,CORRIENTES,NEA,-28.25516,-58.62879
3127,SALFACO S.A.,LIMA 1097,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.620699,-58.381639
1994,SALGAS S.A.,marquez 4884,JOSE LEON SUAREZ,BUENOS AIRES,PAMPEANA,-34.55108,-58.58309
9758,F&T SERVICIOS S.R.L,9 DE JULIO N°101 CORONEL BOGADO,CNEL. BOGADO,SANTA FE,CENTRO,-33.31405,-60.6019
9077,GAXMART S.A,CERVANTES 37 BIS,VILLA GOBERNADOR GALVEZ,SANTA FE,CENTRO,-33.002417,-60.617877
9364,GRIFFA HNOS. SRL,Zavaleta 220,SUARDI,SANTA FE,CENTRO,-30.531888,-61.962459
10499,"GUALINI, MILTON NAZARENO",JUAN DE GARAY,LLAMBI CAMPBEL,SANTA FE,CENTRO,-31.18256,-60.74199
5853,SALVADOR R. CARBONI S.A.,AV GRAL RAMIREZ 279,LARROQUE,ENTRE RIOS,CENTRO,-33.035198,-59.004795
1664,SALVADOR SRL,URQUIZA 1502 GUAYMALLEN,GUAYMALLEN,MENDOZA,CUYO,-32.92158,-68.79069
9888,HUGO BAUTISTA BALBI S.A.,PARANA 612 RUTA 13 KM 115.5,CLUCELLAS,SANTA FE,CENTRO,-31.5233,-61.7252
265,"SALVATORI, ADALBERTO OSCAR",RUTA NACIONAL Nº 8 KM 279,COLON,BUENOS AIRES,PAMPEANA,-33.885825,-61.128525
8050,SAMI S.R.L.,AV. BELGRANO SUR COLECTORA DR. ABALOSY NARVAEZ,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,NOA,-27.825103,-64.246229
6943,SAMPIETRO HNOS. S.A.,MONSEÑOR BUFANO 3875,SAN JUSTO,BUENOS AIRES,PAMPEANA,-34.687878,-58.557985
2556,SAN ALBERTO BALCARCE S.R.L.,AVENIDA CENTENARIO 1283,BALCARCE,BUENOS AIRES,PAMPEANA,-37.857159,-58.268316
2561,SAN ALBERTO BALCARCE S.R.L.,AVENIDA DEL VALLE 52,BALCARCE,BUENOS AIRES,PAMPEANA,-37.838436,-58.266195
2573,SAN ALBERTO BALCARCE S.R.L.,Ruta 55 y acceso a San Agustin 98,BALCARCE,BUENOS AIRES,PAMPEANA,-37.970515,-58.40491
2136,SAN ALBERTO BALCARCE S.R.L.,Ruta Nacional 226 KM 89.50,BALCARCE,BUENOS AIRES,PAMPEANA,-37.67676,-58.44468
9545,JORGE MATEO SRL,Bv RONDEAU 912,ROSARIO,SANTA FE,CENTRO,-32.90599,-60.6886
6748,SAN ANTONIO SRL,AV. SAN MARTIN 4523,COLONIA CAROYA,CORDOBA,CENTRO,-31.026366,-64.055608
704,SAN CAYETANO S.R.L.,AV. VELEZ SARSFIELD  5000,CORDOBA,CORDOBA,CENTRO,-31.4739,-64.20266
10087,JULIO GONZALEZ E HIJOS SRL,27 DE FEBRERO 4115,ROSARIO,SANTA FE,CENTRO,-32.960469,-60.684805
10086,JULIO GONZALEZ E HIJOS SRL,AV ARIJON 1993,ROSARIO,SANTA FE,CENTRO,-33.00358,-60.66167
1527,SAN CRISTOBAL S.A.,ALBERTO JUAN BARK 35,RIO GALLEGOS,SANTA CRUZ,PATAGONIA,-51.62232,-69.26007
8675,SAN CRISTOBAL S.A.,ZAPIOLA 518,RIO GALLEGOS,SANTA CRUZ,PATAGONIA,-51.61925,-69.22418
5691,"SANDIN HECTOR, FABIOLAY JUAN S DE H",AV. SAN MARTIN RUTA 43 KM 58,PERITO MORENO,SANTA CRUZ,PATAGONIA,-46.5828,-70.92831
509,SAND Y ALBRECHTSEN S.A.C.I.F.E I.,AVENIDA BELTRAME Y RUTA NAC. 14,OBERA,MISIONES,NEA,-27.491237,-55.101832
508,SAND Y ALBRECHTSEN S.A.C.I.F.I.E I.,AVENIDA SARMIENTO 1002,OBERA,MISIONES,NEA,-27.48553,-55.12291
2419,SAN ISIDRO 2000 S.A.,AV. ANDRES ROLÓN 1902,BECCAR,BUENOS AIRES,PAMPEANA,-34.46806,-58.54212
739,SAN JAVIER COMBUSTIBLES S.A.,25 DE MAYO Y GUEMES,SAN JAVIER,MISIONES,NEA,-27.87031,-55.13451
9016,LA COSTERITA SRL,RUTA 1 KM 74,CAYASTA,SANTA FE,CENTRO,-31.181015,-60.14758
557,SAN JAVIER SERVICIOS S.R.L.,RUTA PCIAL N* 1 KM 146,SAN JAVIER,SANTA FE,CENTRO,-30.581613,-59.940594
9356,LA REGIONAL COMBUSTIBLES S.A.,KREDER 2544,ESPERANZA,SANTA FE,CENTRO,-31.44041,-60.93802
10098,LIFERNI S.R.L.,RUTA NAC. 9 KM 417,TORTUGAS,SANTA FE,CENTRO,-32.73765,-61.81791
9846,LUBRICANTES SAN LORENZO SRL,BV. URQUIZA Y MANDOLINI,SAN LORENZO,SANTA FE,CENTRO,-32.747483,-60.75587
9402,MARIANI ENZO ROMULO,AV. CARLOS COLOMBRES 1552,ROSARIO,SANTA FE,CENTRO,-32.897889,-60.684318
8069,SAN JOAQUIN S.A.,GENERAL ROJO 5171,LAFERRERE,BUENOS AIRES,PAMPEANA,-34.757758,-58.607954
4658,SAN JORGE S.A.,AV JUAN B. JUSTO Nº 9091,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.63293,-58.516747
2854,SAN JOSE S.H,av mitre 3202,MUNRO,BUENOS AIRES,PAMPEANA,-34.52201,-58.52263
2232,SAN JOSE SRL,ILLIA 1719,RAMOS MEJIA,BUENOS AIRES,PAMPEANA,-34.67004,-58.558029
3931,SAN JUAN Y SOLIS ALVAREZ Y DI LEVA S.A.,AV. SAN JUAN 1701,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.62245,-58.39
351,SANLOCOM SRL,RUTA 11 ESQ CONGRESO,SAN LORENZO,SANTA FE,CENTRO,-32.7634,-60.7327
5512,SANMALEN S.R.L.,SAN MARTIN 802 0,TANDIL,BUENOS AIRES,PAMPEANA,-37.325004,-59.133744
5814,SAN MARINO NAFTA SA,Av Illia 2114,VILLA MAIPU,BUENOS AIRES,PAMPEANA,-34.570626,-58.520936
9486,MARTINEZ GARAT MAILEN HAIDEE,BV. URQUIZA 1940,SAN LORENZO,SANTA FE,CENTRO,-32.747308,-60.748608
6907,SAN MARTIN EMPRENDIMIENTOS COMERCIALES SRL,SAN MARTIN 692,LAS FLORES,BUENOS AIRES,PAMPEANA,-36.016834,-59.097403
4154,SAN MIGUEL COMBUSTIBLES SACI,PTE. PERÓN 1887,SAN MIGUEL,BUENOS AIRES,PAMPEANA,-34.539632,-58.71594
2389,SAN MIGUEL S.A.,1 Nº 1499,LA PLATA,BUENOS AIRES,PAMPEANA,-34.917875,-57.932308
1238,SAN MIGUEL S.R.L.,AV. MONSEÑOR PABLO CABRERA 4822,CORDOBA,CORDOBA,CENTRO,-31.36216,-64.20395
9489,MV COMBUSTIBLES SAS,AVDA FACUNDO ZUVIRIA 5198,SANTA FE,SANTA FE,CENTRO,-31.618898,-60.705173
5093,SANNA LEONARDO Y GERARDO,Ac. Centenario Acceso a Ascensión,ASCENSION,BUENOS AIRES,PAMPEANA,-34.24388,-61.09029
5092,SANNA OSVALDO Y OLIVEIRA OLGA,CALLE 1 ESQUINA 26 LA TRINIDAD,ASCENSION,BUENOS AIRES,PAMPEANA,-34.09972,-61.13494
6975,SANPETROL S.R.L.,AV. ROCA (S) 190,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,NOA,-27.78028,-64.26018
5191,San Roque,GENERAL ACHA 1222 SUR,SAN JUAN,SAN JUAN,CUYO,-31.550092,-68.522799
4033,SAN RUBEN,RUTA 51 KM.270,TAPALQUE,BUENOS AIRES,PAMPEANA,-36.35951,-60.00576
711,SANTA ALBINA S.A.,PEDRO CONDE 5654,FERREYRA,CORDOBA,CENTRO,-31.46064,-64.109494
9789,NESTOR AMBROGIO SRL,ruta 34 72,CLASON,SANTA FE,CENTRO,-32.476087,-61.278572
565,SANTA BARBARA SA,AUTOPISTA CORDOBA PILAR KM 691,CORDOBA,CORDOBA,CENTRO,-31.425742,-64.088682
563,SANTA BARBARA SA,AUTOPISTA CORDOBA PILAR KM 692,CORDOBA,CORDOBA,CENTRO,-31.423437,-64.094762
7234,SANTA CATALINA S.R.L,Av. SANTA CATALINA 4992,POSADAS,MISIONES,NEA,-27.3928,-55.912739
3256,SANTA CLARA S.R.L,RIVADAVIA OESTE 590,SAN JUAN,SAN JUAN,CUYO,-31.53757,-68.53478
884,SANTA ISABEL S.R.L.,20 DE FEBRERO Y ESPAÑA,TARTAGAL,SALTA,NOA,-22.51538333,-63.80736667
2066,SANTAJULIANA PEDRO GUILLERMO,COLON 1101,GOYA,CORRIENTES,NEA,-29.146183,-59.264739
2168,SANTA LUCIA SRL,RANCAGUA 3310,CORDOBA,CORDOBA,CENTRO,-31.37207,-64.14753
4408,SANTAMARIA COMBUSTIBLES SRL,SAN MARTIN 1,VENADO TUERTO,SANTA FE,CENTRO,-33.751598,-61.960733
7655,SANTA RITA COMBUSTIBLES S.A,AV. LIBERTAD 802,JUNIN,BUENOS AIRES,PAMPEANA,-34.56768,-60.94558
10609,NIMUR S.R.L.,Sarmiento 1684,ROSARIO,SANTA FE,CENTRO,-32.957065,-60.640697
10834,NIMUR S.R.L.,Sarmiento 1699,ROSARIO,SANTA FE,CENTRO,-32.96089,-60.64002
918,SANTA RITA S.C.,AVENIDA REPUBLICA 599,JUNIN,BUENOS AIRES,PAMPEANA,-34.57541,-60.93603
5116,SANTA ROSA COMBUSTIBLES SRL,AV SARMIENTO 403,RIO PRIMERO,CORDOBA,CENTRO,-31.329675,-63.626633
2269,SANTA TERESA COMBUSTIBLES S.R.L.,RUTA 18 KM. 56,SANTA TERESA,SANTA FE,CENTRO,-33.431244,-60.770976
2966,SANTA VICTORIA SRL,RUTA NAC. 158 Y RUTA 2,VILLA MARIA,CORDOBA,CENTRO,-32.42785,-63.31407
3836,SANTIAGO MASSON & CIA S.C.DE C.E I.,RUTA NACIONAL N 3 KM. 361,CHILLAR,BUENOS AIRES,PAMPEANA,-37.3159,-59.97198
7783,SANTILLAN OMAR Y SANTILLAN PATRICIA,Ruta 30 Km. 147,TANDIL,BUENOS AIRES,PAMPEANA,-37.18029,-59.04105
4732,"SANTI, ROSSANO & CIA. S.A.",OOSTENDORP 745,SERRANO,CORDOBA,CENTRO,-34.47702,-63.53211
1391,SANTOS COSTA SA,SAN MARTIN 3200,VILLA CONSTITUCION,SANTA FE,CENTRO,-33.2434,-60.31498
7237,SAN URBANO S.A.,DUARTE QUIROS 1651,CORDOBA,CORDOBA,CENTRO,-31.41239,-64.20745
9654,NORTE GAS S.R.L.,Bv. Gral. Rondeau 4353,ROSARIO,SANTA FE,CENTRO,-32.87405,-60.698902
8566,SAN VICENTE S.R.L.,Av. Enrique Perez 384,VILLA MERCEDES,SAN LUIS,CUYO,-33.684711,-65.500071
8104,SAN VICENTE S.R.L.,CHACABUCO 355,VILLA MERCEDES,SAN LUIS,CUYO,-33.67293,-65.47073
2477,"SANZ DE OSA CLAUDIA P.,SANZ TIBURCIO G.,SANZ LUIS F. SOCIEDAD DE HECHO",AVENIDA BELGRANO 2900,SAN MIGUEL DE TUCUMAN,TUCUMAN,CUYO,-26.811649,-65.238599
1206,S A O COMB S.A.,BELGRANO 1499,SAN ANTONIO OESTE,RIO NEGRO,PATAGONIA,-40.730461,-64.953181
6476,SAPEDA S.R.L,MITRE 1000,AZUL,BUENOS AIRES,PAMPEANA,-36.779264,-59.856351
1392,SARAFE S.A.,Av Rivadavia 23604,SAN ANTONIO DE PADUA,BUENOS AIRES,PAMPEANA,-34.66544,-58.69443
9599,NUESTRA SEÑORA DE LAS MERCEDES SRL,Bv Sastre 3289,ZAVALLA,SANTA FE,CENTRO,-33.019082,-60.88276
7092,SARATOV S.R.L,ruta 20 km10,ALPACHIRI,LA PAMPA,PATAGONIA,-37.36714,-63.78034
8924,SARIMAR SA,ruta 74 km 24,GRAL. MADARIAGA,BUENOS AIRES,PAMPEANA,-37.018792,-57.110237
5124,SARO SRL,CAMPOS 278,TOLHUIN,TIERRA DEL FUEGO,PATAGONIA,-54.50983,-67.19089
5009,SARRICCHIO VITO Y LEONARDO,"Ruta 11 km 482,8",RECREO SUR,SANTA FE,CENTRO,-31.503683,-60.72826
7996,SARTORE-CACCAMO S.R.L.,AV. ARISTOBULO DEL VALLE 9045,SANTA FE,SANTA FE,CENTRO,-31.584485,-60.690762
830,"SARTORE, CACCAMO Y OTROS S/H",ruta provincial Nº 2 km  15,SANTA FE,SANTA FE,CENTRO,-31.54006,-60.68811
10174,OGAYGUA SA,Ruta Nacional 34 Km 247.5 247,ATALIVA,SANTA FE,CENTRO,-31.022237,-61.458058
3419,SAVI S.A.,25 DE MAYO 352,AZUL,BUENOS AIRES,PAMPEANA,-36.776006,-59.856317
3413,SAVI S.A.,25 DE MAYO 749,AZUL,BUENOS AIRES,PAMPEANA,-36.78144,-59.862217
7340,SAVOIA S.A.,COMODORO RIVADAVIA 315,CARMEN DE PATAGONES,BUENOS AIRES,PATAGONIA,-40.800308,-62.982327
8355,"SBARBATI, FELICE Y MAGNO S.A.",Av. Avellaneda 280,PIGUE,BUENOS AIRES,PAMPEANA,-37.59838,-62.40936
7301,"SBARBATI, FELICE Y MAGNO SA",RUTA NACIONAL 33 134.5,PIGUE,BUENOS AIRES,PAMPEANA,-37.59286,-62.41933
6729,SBS OIL S.A.,AV. PTE. PERON 399,SAN FERNANDO,BUENOS AIRES,PAMPEANA,-34.43619,-58.561496
8288,SCARPECCI ANA PAULA Y SCARPECCI GABRIEL SOCIEDAD DE HECHO,INTENDENTE COSTANTINI 342 BIS,ARROYO SECO,SANTA FE,CENTRO,-33.154683,-60.503595
9297,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",Av. Eva Perón 8159 (esq. Wilde),ROSARIO,SANTA FE,CENTRO,-32.928727,-60.73858
9274,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",Bvd. Avellaneda 1698 (Esq. Pellegrini),ROSARIO,SANTA FE,CENTRO,-32.949665,-60.682007
6673,SCHAFER ALDO ROGELIO,RUTA NACIONAL 14 KM 826,CERRO AZUL,MISIONES,NEA,-27.64291,-55.50152
